imagePath,label
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_45427.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_61599.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_49709.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_273841.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_60137.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_275103.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_303054.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_274440.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_49660.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_45250.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_60644.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_206386.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_303404.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_275556.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_274517.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_274389.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_205476.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_60258.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_205772.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_45099.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_273941.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_275006.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_275342.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_275354.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_275763.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_205524.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_205497.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_273586.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_303091.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_60526.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_210294.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_286883.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_50039.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_45769.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_275522.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_274007.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_50351.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_206429.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_59562.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_60804.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_59702.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_59696.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_60012.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_286547.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_59972.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_286704.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_45867.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_302810.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_61999.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_274573.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_45830.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_302572.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_274821.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_60361.png,1
rawImgs_200/vid9/Smoke/ROI_JDSF_vid3_frame_286634.png,1
