imagePath,label
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6476.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6086.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7076.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6321.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6346.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6514.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6289.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_5956.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7047.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7448.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6135.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_5954.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7042.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7455.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6806.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6718.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6024.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7463.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7468.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6333.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7331.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6890.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6529.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7320.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7458.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7346.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6517.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6177.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_5972.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7122.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7292.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7351.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7311.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6714.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_7298.png,0
rawImgs_200/vid1/Normal/ROI_HT_vid_1_frame_6274.png,0
