imagePath,label
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74169.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_84980.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_71465.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_95548.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70553.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80896.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_76514.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_87658.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91901.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72081.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_93831.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73441.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_95765.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_77451.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72814.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_93228.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_87718.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_78155.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_87888.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_81939.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91566.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85448.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91817.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88533.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_71367.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_79252.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80572.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_77306.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_71477.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90442.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72117.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_69783.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70732.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_75983.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90567.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89138.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70685.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90587.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73740.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_77353.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_83204.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_81642.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_71034.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_79337.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_81740.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_71565.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92647.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_82163.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_87705.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_93526.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90184.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_95450.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_95058.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89438.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74389.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70140.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89136.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92672.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_79807.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74916.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_81875.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_71394.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_76242.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_84699.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73075.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74056.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74846.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_71816.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70655.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91161.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_78330.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92117.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73543.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72086.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88661.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74080.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_78531.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86488.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73322.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80947.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90421.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85219.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70532.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92461.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80829.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80771.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90048.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72739.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91699.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85331.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92440.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85765.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_95185.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88641.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86545.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88453.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_83376.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89917.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88486.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90597.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_79792.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80137.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_79696.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72235.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80293.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73402.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80706.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_83402.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70662.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90501.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_69958.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91196.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86258.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74228.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_87517.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_80418.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_82840.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88560.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_71430.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70476.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90826.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_94717.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85778.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72876.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90868.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86719.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_95312.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91458.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_93870.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_94013.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73923.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_69580.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_77906.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92034.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85875.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_81541.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90933.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_78472.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91434.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73653.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_78895.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70153.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73042.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_95611.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_77675.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_94083.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74741.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89978.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_83108.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_91928.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_77751.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70726.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73238.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_94217.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72200.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85969.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70657.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86101.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_87483.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86993.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_82085.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_93645.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88883.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_70424.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_90348.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73502.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74650.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85752.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92500.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89352.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92392.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88536.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_88099.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_75473.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89224.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_81805.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_85337.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_77175.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73569.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89332.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_76002.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_94102.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_81660.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_89300.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86298.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86916.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_82908.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_82361.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_78765.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_93631.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_86482.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_82240.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_75246.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_75779.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_93580.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_92343.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_84566.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_72080.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_73663.png,0
rawImgs_200/vid3/Normal/ROI_HT_vid_3_frame_74313.png,0
