imagePath,label
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5992.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6160.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6089.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5914.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6096.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6076.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6123.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5953.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5855.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5715.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5827.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5948.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6118.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6131.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6130.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5709.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5918.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5830.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5788.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6094.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5706.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6167.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5742.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6124.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6170.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5984.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5712.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5894.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5873.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5885.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5924.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5888.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6112.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6125.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5929.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6201.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5829.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6188.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6010.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_6027.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5748.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5869.png,1
rawImgs_200/vid8/Smoke/ROI_JDSF_vid2_frame_5765.png,1
